soil,temp,humidity,watering
49,32.0,44,0
40,22.7,74,0
79,34.7,67,0
84,35.7,52,0
76,29.6,45,0
14,31.0,33,1
32,22.6,53,1
77,17.8,86,0
80,32.4,69,0
47,30.5,95,0
82,22.5,80,0
31,19.5,49,1
32,17.5,38,1
23,19.5,20,1
46,17.1,26,1
22,28.8,76,1
59,33.0,61,0
43,28.5,35,1
35,30.1,68,1
54,34.1,65,0
44,37.6,60,1
72,17.1,47,0
26,40.5,55,1
23,37.7,91,1
61,28.2,52,0
92,18.2,75,0
88,24.4,23,0
51,38.1,64,0
59,20.8,91,0
29,25.3,42,1
6,20.3,66,1
72,20.3,95,0
44,23.9,67,0
37,28.6,21,1
82,22.4,55,0
87,27.9,25,0
94,34.0,55,0
85,16.5,93,0
8,38.3,80,1
82,32.1,82,0
27,27.8,89,1
18,16.0,23,1
83,39.1,39,0
95,34.9,36,0
15,26.3,35,1
12,27.0,27,1
45,17.6,89,0
40,41.6,44,1
88,31.6,22,0
47,37.6,60,0
95,19.6,95,0
51,28.9,71,0
58,37.6,27,0
13,20.2,84,1
23,34.7,30,1
27,27.0,55,1
82,20.4,84,0
57,19.7,20,0
44,22.4,64,0
20,24.2,92,1
94,17.3,79,0
16,18.1,31,1
28,34.7,43,1
45,31.0,22,1
26,36.3,47,1
86,25.1,30,0
36,23.3,44,0
21,23.4,68,1
95,22.8,55,0
22,30.3,72,1
33,37.6,54,1
30,19.8,57,1
38,33.8,53,1
16,28.2,94,1
51,24.4,86,0
62,37.4,41,0
9,40.6,94,1
54,19.2,92,0
31,41.8,75,1
49,32.4,56,0
31,24.2,84,1
75,37.4,54,0
16,28.9,46,1
38,20.9,53,0
9,39.9,86,1
89,32.0,80,0
22,27.6,61,1
52,30.2,95,0
9,23.7,33,1
85,24.7,21,0
25,26.4,62,1
48,32.5,32,1
28,39.7,59,1
25,27.6,43,1
7,26.9,78,1
80,30.6,75,0
56,27.8,51,0
37,34.5,63,1
66,33.3,58,0
10,41.2,49,1
69,17.9,74,0
39,40.8,71,1
80,15.8,85,0
26,39.9,87,1
30,40.7,92,1
22,18.5,62,1
11,41.2,59,1
23,36.6,78,1
55,19.5,20,0
89,19.0,42,0
43,23.3,43,0
35,38.2,75,1
16,34.6,39,1
92,30.0,67,0
5,27.9,64,1
17,27.7,70,1
94,20.7,80,0
90,25.2,79,0
95,21.6,32,0
54,18.5,37,0
56,35.9,56,0
91,34.7,74,0
81,25.6,29,0
49,28.2,95,0
8,21.0,42,1
35,25.0,63,0
69,37.2,70,0
14,32.4,37,1
68,20.1,47,0
43,26.8,63,0
54,32.7,74,0
24,22.7,69,1
91,37.2,24,0
38,40.9,73,1
27,19.4,86,1
18,27.6,30,1
49,33.5,32,1
88,38.3,21,0
25,23.6,93,1
69,25.4,78,0
6,28.1,71,1
59,35.8,58,0
59,22.0,34,0
82,36.8,77,0
69,25.1,80,0
47,37.8,66,0
19,36.2,74,1
73,35.5,30,0
24,15.2,95,1
38,20.3,78,0
60,16.3,56,0
10,18.3,82,1
63,24.9,67,0
37,26.5,57,0
8,29.7,42,1
42,24.6,22,1
62,23.8,24,0
81,18.0,24,0
73,34.9,51,0
27,17.3,32,1
21,34.6,83,1
60,39.1,64,0
63,33.6,51,0
72,30.4,25,0
14,23.8,24,1
23,31.5,32,1
53,28.8,30,0
48,40.0,58,0
59,25.8,43,0
37,34.5,30,1
60,41.1,44,0
78,22.0,58,0
83,28.9,51,0
93,36.6,67,0
78,27.8,75,0
40,35.2,43,1
40,28.5,25,1
82,25.8,43,0
91,22.7,20,0
57,20.6,73,0
89,18.5,54,0
64,31.2,60,0
17,21.0,22,1
95,23.8,28,0
83,22.8,78,0
80,26.4,62,0
74,25.5,91,0
6,24.3,60,1
49,37.2,39,1
64,38.1,83,0
31,29.4,41,1
91,25.5,71,0
9,32.8,93,1
15,32.0,91,1
49,17.2,87,0
52,23.2,60,0
62,33.2,23,0
24,31.9,41,1
84,24.5,75,0
58,41.9,22,0
41,30.0,82,0
35,25.1,88,0
21,25.2,35,1
17,25.7,47,1
19,30.4,42,1
25,35.7,71,1
75,26.0,47,0
58,39.3,55,0
45,35.8,33,1
90,38.9,60,0
69,29.5,70,0
33,38.2,83,1
64,22.7,77,0
25,39.9,42,1
56,22.8,88,0
47,35.6,42,0
92,39.5,69,0
79,32.6,73,0
57,20.1,23,0
84,21.1,84,0
15,31.2,72,1
7,23.8,51,1
26,30.4,80,1
92,17.5,67,0
7,35.1,69,1
75,28.8,44,0
25,27.4,50,1
27,27.7,45,1
46,18.6,28,1
8,20.6,79,1
63,21.6,76,0
35,36.5,79,1
69,32.3,62,0
25,21.6,28,1
5,35.2,72,1
71,41.9,69,0
14,36.1,53,1
73,18.3,88,0
8,26.8,27,1
42,36.9,25,1
51,25.8,85,0
85,32.5,74,0
20,17.8,53,1
79,35.3,34,0
26,24.9,63,1
23,39.7,81,1
31,22.1,62,1
87,33.7,78,0
95,28.3,51,0
38,24.2,76,0
47,36.3,53,0
77,22.4,24,0
22,19.0,56,1
8,21.0,67,1
77,24.8,57,0
44,40.5,40,1
77,32.1,80,0
61,33.2,39,0
93,18.5,57,0
54,21.9,49,0
8,38.0,94,1
43,19.0,21,1
38,24.8,85,0
71,26.0,41,0
49,32.4,95,0
69,23.5,67,0
53,38.4,82,0
87,19.6,87,0
66,19.7,68,0
6,33.1,28,1
48,21.1,46,0
33,19.1,35,1
88,20.3,83,0
63,30.4,21,0
72,39.2,45,0
51,32.9,71,0
85,17.7,62,0
69,16.8,90,0
73,37.9,88,0
15,41.2,27,1
62,30.3,51,0
36,21.9,43,0
93,40.3,51,0
34,33.6,78,1
27,16.1,54,1
75,22.5,44,0
13,39.5,36,1
71,23.2,46,0
34,21.6,94,1
66,27.5,88,0
11,23.6,29,1
30,27.9,76,1
15,27.9,32,1
74,30.9,82,0
43,30.4,94,1
60,38.3,34,0
61,36.0,44,0
80,36.8,78,0
5,21.8,72,1
81,22.3,42,0
47,28.7,85,0
41,40.7,58,1
38,38.4,51,1
48,22.4,91,0
69,23.3,76,0
19,41.4,43,1
67,15.2,85,0
65,28.4,42,0
13,35.5,58,1
17,40.0,76,1
48,32.2,88,0
28,20.2,33,1
34,20.8,84,1
44,23.6,87,0
65,17.8,58,0
83,20.7,39,0
46,19.2,70,0
26,38.0,40,1
46,40.8,80,0
88,31.1,73,0
39,21.2,53,0
65,40.2,58,0
52,18.9,62,0
50,37.4,60,0
62,23.3,92,0
55,35.6,20,0
56,16.5,72,0
50,32.4,37,0
63,35.7,22,0
95,20.5,52,0
42,37.5,23,1
46,26.5,68,0
46,30.1,45,0
32,31.7,76,1
40,17.9,51,0
25,23.8,81,1
80,27.7,25,0
89,25.5,82,0
36,22.6,95,0
53,16.6,27,0
86,24.3,88,0
52,26.8,56,0
19,27.7,29,1
46,41.4,72,0
24,38.6,95,1
43,30.5,91,1
16,26.8,61,1
78,29.8,53,0
76,29.3,57,0
93,15.6,28,0
94,34.2,60,0
51,39.4,77,0
32,20.0,79,1
34,27.4,62,1
30,33.3,53,1
37,31.3,22,1
22,18.2,72,1
59,25.7,82,0
11,37.5,27,1
70,25.1,92,0
60,41.9,84,0
46,36.3,82,0
41,30.5,28,1
14,30.3,91,1
19,29.4,85,1
16,30.5,79,1
83,32.6,44,0
14,35.7,75,1
40,27.6,39,1
88,23.9,43,0
87,30.5,78,0
72,36.1,75,0
7,25.8,57,1
5,31.8,69,1
7,15.2,61,1
59,19.1,48,0
79,33.2,61,0
73,27.4,45,0
78,40.0,93,0
24,20.1,38,1
31,23.3,32,1
8,29.4,25,1
21,29.6,28,1
46,38.5,49,0
89,20.6,58,0
25,26.5,54,1
34,40.3,47,1
50,15.7,76,0
20,37.5,68,1
8,27.0,46,1
53,16.3,76,0
56,20.4,68,0
80,37.0,31,0
27,28.7,94,1
71,18.3,46,0
20,40.4,65,1
45,26.2,46,0
16,36.6,66,1
66,21.9,34,0
63,15.4,68,0
58,25.8,32,0
50,24.7,59,0
13,26.7,58,1
34,42.0,30,1
88,32.4,69,0
65,15.4,55,0
87,39.2,25,0
23,37.9,42,1
77,15.3,86,0
24,18.8,80,1
9,16.7,46,1
89,22.9,73,0
25,26.3,42,1
71,41.1,43,0
51,38.7,34,0
25,15.8,46,1
44,25.9,67,0
38,31.8,23,1
8,24.0,80,1
9,34.8,38,1
57,16.3,68,0
81,34.5,41,0
25,17.7,64,1
33,17.5,28,1
19,41.2,79,1
58,38.1,88,0
61,18.6,20,0
44,27.9,52,0
21,23.7,89,1
51,40.8,32,0
66,28.3,93,0
30,18.4,85,1
21,36.7,38,1
33,32.8,32,1
56,22.6,33,0
36,21.1,43,0
89,23.1,79,0
90,31.0,86,0
78,41.7,54,0
21,23.9,67,1
89,18.9,24,0
54,32.1,45,0
28,15.4,24,1
35,19.4,61,0
6,30.4,81,1
49,20.1,93,0
56,27.2,47,0
63,31.8,89,0
61,18.2,55,0
88,35.7,63,0
48,41.9,43,0
37,24.2,82,0
75,27.3,32,0
90,38.1,86,0
38,16.7,66,0
59,32.3,89,0
21,17.6,78,1
19,18.2,57,1
21,38.6,59,1
62,26.8,30,0
69,19.9,85,0
29,18.8,48,1
7,20.4,65,1
72,31.2,39,0
77,38.2,87,0
11,36.6,66,1
74,21.2,87,0
26,25.1,32,1
92,19.5,48,0
24,29.6,74,1
30,22.5,71,1
42,25.5,86,0
58,39.1,79,0
46,18.7,58,0
5,17.0,91,1
90,23.4,28,0
12,35.4,37,1
23,28.0,40,1
36,25.6,40,0
87,26.3,95,0
29,21.7,64,1
14,21.1,55,1
22,39.1,35,1
79,40.5,39,0
31,27.0,55,1
46,15.3,35,1
71,23.4,33,0
85,31.2,49,0
89,26.8,35,0
74,35.1,78,0
24,16.9,63,1
39,40.6,25,1
53,37.6,52,0
19,31.9,74,1
79,19.5,82,0
42,21.1,33,1
16,41.9,66,1
35,38.5,83,1
94,41.0,73,0
12,32.2,55,1
40,39.4,85,1
47,26.3,52,0
50,17.2,32,0
67,21.6,83,0
33,31.0,54,1
18,41.9,82,1
76,31.4,92,0
53,31.4,68,0
10,31.2,95,1
87,40.8,93,0
17,18.2,50,1
51,30.7,73,0
55,34.4,25,0
49,32.5,76,0
63,30.5,86,0
9,40.4,75,1
90,39.5,47,0
77,19.9,62,0
17,22.9,72,1
8,34.7,52,1
50,37.1,64,0
50,41.3,51,0
40,27.0,26,1
46,27.4,53,0
25,20.7,90,1
87,23.7,71,0
49,36.1,42,0
68,38.1,62,0
50,31.6,49,0
45,37.4,32,1
16,32.3,60,1
84,28.4,43,0
53,20.5,82,0
49,24.1,76,0
51,35.4,41,0
46,15.4,44,0
79,23.4,84,0
94,32.3,57,0
76,29.5,70,0
84,33.8,45,0
16,17.4,71,1
38,18.9,63,0
73,24.6,37,0
54,17.8,57,0
83,30.4,30,0
46,42.0,76,0
10,21.6,39,1
90,41.8,23,0
68,21.1,48,0
36,38.6,76,1
87,36.9,38,0
6,23.0,22,1
83,28.0,76,0
58,30.0,92,0
29,26.1,86,1
79,25.8,93,0
54,35.2,66,0
38,26.6,66,0
35,23.6,65,0
14,40.9,37,1
46,38.2,51,0
73,30.6,32,0
69,34.1,88,0
45,17.8,49,0
49,34.4,90,0
33,27.6,93,1
11,27.4,76,1
68,31.0,28,0
26,15.6,77,1
76,32.6,64,0
66,38.4,38,0
13,33.4,28,1
40,30.4,23,1
81,28.3,37,0
55,20.8,77,0
44,29.5,58,0
47,21.3,85,0
57,18.9,89,0
92,30.8,20,0
83,16.4,65,0
80,18.2,29,0
83,16.7,72,0
25,34.8,51,1
81,35.9,42,0
28,15.8,83,1
20,24.0,32,1
56,30.5,69,0
57,25.3,80,0
22,37.9,43,1
17,23.4,42,1
95,26.6,52,0
68,17.4,53,0
56,20.4,64,0
87,32.1,63,0
62,35.3,87,0
37,15.6,27,1
76,16.6,67,0
17,19.5,87,1
6,15.1,69,1
44,15.7,92,0
77,25.1,28,0
27,20.1,83,1
28,29.5,64,1
17,38.5,39,1
81,25.1,42,0
61,34.1,42,0
69,19.0,76,0
8,31.8,88,1
20,36.8,59,1
42,17.9,43,0
80,29.0,32,0
68,20.2,39,0
83,39.8,78,0
89,29.8,69,0
62,40.5,90,0
13,24.1,66,1
23,21.5,82,1
29,36.4,25,1
50,16.6,81,0
89,34.1,95,0
17,37.9,31,1
89,32.7,87,0
77,30.5,88,0
71,25.6,89,0
87,20.4,61,0
22,27.1,45,1
42,40.5,74,1
56,26.7,30,0
67,15.6,33,0
46,30.2,69,0
44,28.4,56,0
92,33.9,87,0
10,20.1,31,1
44,39.1,93,1
74,19.7,60,0
11,29.4,26,1
43,25.4,65,0
73,16.4,75,0
70,29.1,42,0
70,25.0,25,0
32,17.7,43,1
33,34.2,29,1
31,28.4,93,1
86,31.6,25,0
53,20.6,34,0
42,15.1,50,0
89,37.0,62,0
27,41.7,49,1
52,39.8,71,0
10,19.2,51,1
84,33.1,74,0
92,30.4,59,0
31,40.4,54,1
57,33.6,73,0
57,25.2,44,0
67,21.8,21,0
85,33.7,25,0
94,35.7,36,0
89,33.6,29,0
86,18.1,40,0
67,16.8,88,0
46,19.5,52,0
92,34.3,70,0
41,29.5,56,0
77,22.1,35,0
55,37.2,45,0
16,30.0,83,1
30,18.4,24,1
65,27.9,34,0
34,16.0,69,1
28,17.3,28,1
35,26.8,67,0
61,34.9,76,0
81,35.8,84,0
29,35.8,60,1
10,30.4,39,1
48,38.2,52,0
27,24.5,45,1
87,16.5,68,0
24,40.6,84,1
13,21.1,44,1
47,32.8,76,0
8,38.5,28,1
36,31.2,56,1
76,19.3,90,0
45,16.5,28,1
57,29.0,22,0
84,34.5,61,0
52,16.0,33,0
92,21.3,68,0
5,30.2,69,1
77,18.2,48,0
85,16.0,89,0
14,15.5,80,1
78,32.4,56,0
92,31.6,77,0
35,33.4,52,1
49,41.5,78,0
66,39.8,39,0
63,29.5,66,0
33,18.9,42,1
54,42.0,40,0
52,35.0,75,0
43,18.9,78,0
57,34.2,89,0
34,41.7,36,1
85,24.5,71,0
58,38.9,78,0
62,27.0,69,0
64,24.8,61,0
90,25.8,87,0
31,21.6,44,1
77,20.3,66,0
64,29.8,72,0
52,32.4,47,0
55,18.8,33,0
74,32.6,58,0
84,26.1,45,0
32,24.1,40,1
89,25.4,86,0
60,19.9,76,0
8,33.7,69,1
77,33.0,54,0
92,30.2,39,0
87,25.9,45,0
24,26.1,79,1
36,38.4,36,1
67,23.5,87,0
85,38.6,32,0
13,17.3,21,1
11,24.0,31,1
45,40.2,65,0
30,35.1,47,1
44,37.7,66,1
84,39.5,94,0
62,27.8,42,0
42,23.2,91,0
25,39.3,39,1
25,26.2,88,1
84,26.1,91,0
75,32.0,55,0
93,37.9,51,0
19,32.9,38,1
61,17.6,25,0
22,38.8,80,1
53,27.9,22,0
80,33.6,66,0
61,30.8,43,0
62,39.1,82,0
90,30.3,63,0
15,38.9,28,1
27,18.6,58,1
91,25.6,39,0
19,41.8,45,1
86,23.7,30,0
50,31.3,83,0
7,31.8,95,1
58,41.8,66,0
37,20.2,55,0
71,39.4,23,0
67,23.6,41,0
11,32.5,59,1
38,27.1,75,0
48,16.1,78,0
89,17.2,90,0
9,18.5,21,1
78,15.5,68,0
30,39.4,68,1
54,16.0,54,0
94,25.1,66,0
70,38.0,74,0
57,34.1,36,0
49,34.4,90,0
29,28.2,54,1
15,39.7,30,1
90,39.7,85,0
19,15.6,36,1
18,21.6,42,1
52,16.8,93,0
35,36.0,29,1
6,34.5,63,1
84,16.9,94,0
85,41.1,78,0
85,38.6,33,0
83,18.3,37,0
30,39.8,30,1
28,17.5,31,1
5,26.7,49,1
31,16.3,30,1
54,23.7,87,0
29,27.9,45,1
95,41.7,43,0
65,22.8,95,0
12,26.9,84,1
5,17.1,45,1
38,18.9,89,0
78,41.3,35,0
94,35.6,44,0
28,37.9,49,1
25,25.7,95,1
42,31.2,84,1
86,22.7,74,0
37,37.3,50,1
72,15.2,52,0
41,35.4,28,1
12,16.7,64,1
12,31.7,75,1
15,33.2,77,1
6,41.4,31,1
45,30.9,66,0
94,33.4,28,0
77,22.1,60,0
62,24.7,81,0
52,28.5,82,0
45,29.7,44,0
34,30.9,25,1
93,24.5,79,0
64,23.8,71,0
64,38.5,79,0
62,19.1,69,0
58,40.6,37,0
45,25.3,39,1
56,24.9,75,0
89,39.4,39,0
80,40.5,47,0
17,15.4,80,1
24,22.3,45,1
7,28.4,40,1
43,37.4,90,1
40,21.1,82,0
82,34.5,75,0
60,40.6,40,0
67,41.2,27,0
50,41.0,28,0
46,34.1,57,0
23,21.3,83,1
32,26.2,21,1
44,32.1,63,1
85,23.4,74,0
83,18.3,36,0
72,22.6,67,0
93,38.3,67,0
77,41.2,28,0
7,27.1,73,1
36,20.7,61,0
93,21.3,60,0
86,39.7,80,0
40,30.0,93,0
47,33.9,36,1
46,36.1,93,0
34,34.1,50,1
36,28.2,80,0
7,23.5,32,1
54,35.3,61,0
15,29.3,79,1
82,39.3,54,0
13,27.1,44,1
40,34.2,66,1
12,27.8,48,1
86,15.1,65,0
84,28.0,38,0
39,40.8,82,1
45,31.3,88,0
30,37.3,44,1
81,31.3,57,0
12,34.9,44,1
72,36.6,56,0
36,36.3,74,1
94,37.1,21,0
43,22.0,38,1
42,15.7,73,0
15,25.0,38,1
62,31.9,91,0
25,31.0,60,1
18,40.3,78,1
40,20.3,78,0
41,19.4,36,1
46,40.8,35,1
11,38.4,90,1
66,25.0,60,0
53,29.9,75,0
87,23.7,42,0
46,31.6,24,1
87,22.6,92,0
77,16.1,85,0
12,34.5,36,1
68,16.7,28,0
22,19.1,86,1
25,40.4,50,1
16,35.4,65,1
48,17.2,63,0
13,28.3,89,1
12,29.2,70,1
93,19.2,31,0
31,27.1,34,1
38,21.1,27,1
87,33.5,23,0
11,32.4,48,1
66,16.1,48,0
34,40.6,37,1
69,23.6,69,0
86,33.1,22,0
70,35.7,83,0
8,33.1,73,1
75,16.8,45,0
80,16.0,49,0
79,28.3,64,0
94,17.2,67,0
70,39.3,41,0
55,20.7,88,0
5,39.7,56,1
39,30.0,85,0
54,19.3,45,0
82,21.9,45,0
46,39.2,70,0
20,32.6,77,1
8,27.0,85,1
56,20.5,34,0
10,25.5,33,1
31,20.4,92,1
43,37.5,47,1
80,37.1,66,0
64,16.5,49,0
77,39.0,52,0
32,28.8,59,1
6,20.8,43,1
47,20.6,69,0
46,27.4,70,0
82,35.4,82,0
66,30.1,56,0
90,38.1,51,0
14,31.6,20,1
8,31.7,21,1
40,40.1,58,1
61,25.3,92,0
25,17.6,67,1
32,32.4,74,1
52,17.1,73,0
88,15.6,24,0
20,23.2,53,1
63,40.1,46,0
20,39.8,23,1
65,19.7,34,0
16,34.6,78,1
79,33.8,54,0
39,15.6,92,0
66,16.7,39,0
32,16.8,68,1
8,16.0,75,1
64,26.1,21,0
78,39.2,28,0
40,34.2,81,1
30,36.7,23,1
90,22.3,44,0
35,33.6,20,1
88,16.2,92,0
60,30.1,82,0
34,34.3,26,1
41,24.8,67,0
63,37.2,89,0
25,25.1,67,1
75,29.6,61,0
86,24.4,42,0
79,25.8,79,0
49,35.7,38,1
91,35.3,83,0
91,29.6,66,0
60,17.3,52,0
22,24.0,65,1
87,27.6,89,0
92,19.4,25,0
48,28.7,38,1
81,24.2,40,0
78,18.8,46,0
93,25.7,73,0
19,41.7,89,1
10,29.0,93,1
5,21.9,90,1
90,40.4,49,0
92,34.2,62,0
67,18.2,67,0
75,40.3,86,0
89,37.1,48,0
78,24.5,72,0
93,35.3,33,0
33,32.3,78,1
24,37.5,44,1
5,39.1,84,1
18,28.4,29,1
93,40.7,50,0
56,23.2,46,0
74,32.2,44,0
8,15.4,57,1
20,20.6,29,1
13,21.8,35,1
59,40.5,71,0
6,33.8,58,1
48,25.5,46,0
43,26.6,95,0
66,32.2,95,0
10,33.3,24,1
68,23.6,23,0
37,33.9,69,1
73,35.8,74,0
93,30.9,64,0
92,28.2,23,0
53,16.0,82,0
16,27.8,89,1
16,17.2,32,1
63,25.3,63,0
35,31.3,80,1
9,23.7,90,1
95,38.1,47,0
83,26.1,21,0
92,18.5,23,0
69,27.0,84,0
28,27.5,92,1
54,36.6,88,0
88,34.6,52,0
79,18.2,86,0
67,19.7,77,0
42,38.0,25,1
42,31.2,74,1
19,33.5,29,1
30,28.0,51,1
5,25.5,42,1
53,16.2,43,0
33,24.2,94,1
68,21.2,76,0
94,40.6,34,0
17,19.4,36,1
82,30.2,76,0
68,24.9,75,0
7,34.1,67,1
86,29.7,73,0
65,15.9,75,0
76,34.0,28,0
13,17.4,65,1
65,25.8,51,0
22,18.3,40,1
16,30.4,45,1
62,32.8,89,0
52,30.0,81,0
13,41.2,43,1
79,26.2,91,0
10,21.3,38,1
43,18.6,70,0
6,25.0,85,1
6,18.0,54,1
79,29.3,58,0
22,23.6,51,1
66,36.6,44,0
89,27.8,81,0
32,17.7,69,1
75,32.1,89,0
14,18.9,36,1
70,18.9,28,0
66,28.9,29,0
77,19.4,72,0
85,24.8,48,0
38,26.0,75,0
10,38.5,70,1
8,20.2,67,1
55,27.1,48,0
21,27.9,85,1
57,32.4,40,0
35,31.2,56,1
68,35.9,75,0
81,15.8,28,0
76,17.3,38,0
87,16.1,55,0
55,22.6,63,0
43,37.6,61,1
44,38.1,80,1
70,28.2,95,0
93,30.1,93,0
22,27.7,31,1
93,28.2,63,0
73,29.0,28,0
37,32.0,54,1
41,31.0,49,1
45,40.0,61,0
35,30.3,64,1
44,20.2,62,0
71,33.3,55,0
38,31.1,44,1
83,39.0,37,0
93,23.0,66,0
74,29.9,46,0
64,30.7,42,0
20,34.6,57,1
86,21.7,63,0
28,39.0,83,1
52,21.6,81,0
39,40.2,78,1
73,24.2,52,0
82,16.9,35,0
53,37.0,70,0
5,16.8,52,1
68,27.3,90,0
79,37.2,85,0
77,26.4,54,0
11,41.5,82,1
81,17.9,75,0
54,23.5,37,0
28,18.3,26,1
10,37.9,55,1
18,29.8,54,1
21,36.2,74,1
31,16.1,92,1
12,15.3,63,1
84,34.4,56,0
60,21.5,48,0
84,31.3,54,0
75,24.5,50,0
24,15.6,94,1
45,35.6,41,0
54,20.5,22,0
25,17.5,54,1
67,18.4,51,0
57,21.0,78,0
83,19.5,42,0
33,22.5,20,1
35,33.1,75,1
79,38.2,69,0
62,20.8,32,0
15,26.0,76,1
61,19.1,69,0
83,35.3,22,0
74,35.7,46,0
91,28.3,87,0
48,23.7,83,0
69,31.6,76,0
82,20.5,38,0
95,17.1,68,0
26,36.3,46,1
32,23.5,71,1
40,21.7,57,0
34,25.2,80,1
8,33.5,92,1
36,32.4,28,1
62,34.3,22,0
54,30.4,66,0
53,15.6,75,0
62,39.5,31,0
60,21.9,49,0
39,24.9,53,0
66,19.3,48,0
79,32.4,87,0
30,37.8,68,1
51,16.3,49,0
16,34.1,40,1
16,31.6,90,1
11,21.8,87,1
37,27.2,57,0
23,38.2,55,1
28,21.2,59,1
26,29.1,49,1
16,31.8,93,1
88,36.1,42,0
41,29.8,74,0
26,21.4,45,1
82,34.2,28,0
17,22.3,42,1
73,18.4,79,0
75,35.5,42,0
24,29.4,43,1
36,36.2,61,1
26,35.7,85,1
7,28.5,27,1
55,18.6,26,0
65,19.2,36,0
35,38.3,67,1
78,36.1,79,0
36,27.3,34,1
36,19.4,25,1
13,41.5,37,1
5,22.8,87,1
67,33.3,70,0
75,29.6,71,0
72,27.6,86,0
50,36.2,93,0
56,35.3,87,0
57,19.5,83,0
21,36.7,46,1
14,31.2,67,1
43,18.1,72,0
53,25.2,67,0
8,23.5,45,1
7,20.8,38,1
62,38.4,37,0
88,36.4,70,0
36,18.8,49,0
61,21.8,71,0
64,34.2,67,0
31,27.5,73,1
11,21.6,38,1
86,39.9,57,0
52,16.4,79,0
54,39.0,75,0
14,31.2,65,1
70,29.9,25,0
66,16.8,62,0
29,23.4,84,1
26,15.3,32,1
23,35.1,91,1
39,16.6,85,0
32,32.0,67,1
8,27.1,62,1
83,27.4,61,0
41,24.9,86,0
79,18.3,76,0
67,26.7,85,0
9,33.0,90,1
77,28.7,39,0
53,23.9,76,0
86,22.2,38,0
30,17.5,69,1
40,25.6,25,1
10,23.2,37,1
29,26.3,44,1
58,36.6,39,0
59,29.8,52,0
31,15.0,28,1
25,38.2,53,1
66,36.2,48,0
64,39.7,41,0
91,28.3,30,0
90,27.4,63,0
83,34.7,67,0
65,40.8,53,0
78,30.1,62,0
85,33.0,87,0
24,33.0,95,1
71,33.4,51,0
33,37.0,75,1
66,22.3,85,0
43,28.5,71,0
11,40.7,58,1
37,17.9,38,1
76,21.0,48,0
36,27.5,39,1
17,33.8,84,1
51,26.1,71,0
58,30.3,58,0
15,21.5,81,1
89,16.8,60,0
12,26.8,75,1
24,26.2,23,1
47,40.3,35,1
44,21.4,82,0
55,30.9,71,0
60,37.9,56,0
36,31.5,41,1
48,19.3,61,0
80,25.2,30,0
17,17.2,21,1
24,29.6,83,1
16,40.2,39,1
11,15.1,42,1
9,18.6,66,1
91,33.5,65,0
90,30.4,25,0
26,39.1,62,1
17,16.1,94,1
15,41.7,20,1
29,36.3,70,1
67,17.9,95,0
42,31.6,87,1
14,37.5,56,1
22,16.8,53,1
25,32.4,85,1
17,28.4,48,1
93,22.7,70,0
48,33.0,80,0
62,24.7,85,0
44,22.9,71,0
58,36.8,50,0
44,33.0,46,1
35,27.5,39,1
9,17.1,95,1
20,19.0,77,1
21,19.0,29,1
41,35.8,60,1
79,21.5,81,0
60,26.1,90,0
80,23.2,46,0
65,32.7,66,0
25,25.6,64,1
13,16.3,52,1
54,20.0,83,0
64,32.8,70,0
95,38.3,77,0
22,37.0,74,1
89,23.5,92,0
94,20.0,41,0
37,26.2,82,0
47,19.0,37,1
35,28.8,83,0
40,39.5,43,1
58,16.0,21,0
85,24.7,63,0
83,25.1,20,0
18,28.0,84,1
30,20.7,62,1
92,32.8,84,0
40,29.3,87,0
80,31.5,45,0
60,35.8,25,0
63,41.0,95,0
75,22.8,78,0
10,22.7,22,1
57,30.9,28,0
65,37.4,73,0
64,39.7,93,0
34,39.9,95,1
33,27.1,58,1
88,38.0,49,0
90,39.4,52,0
55,22.2,87,0
34,16.1,77,1
35,25.7,75,0
11,40.9,55,1
73,37.0,89,0
58,15.4,59,0
81,32.9,83,0
79,20.8,90,0
41,36.1,50,1
54,30.1,62,0
27,29.7,45,1
6,33.5,30,1
47,32.5,81,0
7,17.7,53,1
26,32.8,52,1
58,19.4,74,0
31,34.7,66,1
17,35.7,56,1
44,41.9,90,1
86,16.9,39,0
20,38.0,20,1
35,16.8,54,0
27,18.1,77,1
48,18.3,88,0
64,28.8,81,0
90,31.6,30,0
50,36.3,65,0
27,25.5,44,1
74,40.5,22,0
84,36.7,31,0
13,19.4,63,1
25,29.1,88,1
29,27.9,64,1
8,24.2,69,1
60,17.8,85,0
56,20.7,44,0
84,32.2,95,0
94,16.8,49,0
89,40.2,83,0
76,35.8,69,0
46,32.3,45,0
10,16.0,44,1
5,30.4,22,1
90,40.2,63,0
58,35.2,20,0
45,38.3,30,1
22,37.8,86,1
76,35.7,95,0
22,27.8,90,1
75,34.6,63,0
20,31.9,24,1
86,23.6,59,0
73,37.2,57,0
9,38.2,27,1
43,33.0,37,1
94,22.0,68,0
24,22.6,72,1
14,41.3,66,1
14,28.5,58,1
57,15.6,56,0
46,20.0,31,1
22,40.1,32,1
51,18.1,53,0
47,23.6,35,1
28,30.6,94,1
15,21.3,55,1
44,37.7,90,1
74,39.7,30,0
75,40.3,89,0
43,39.5,58,1
17,39.2,25,1
44,39.8,73,1
16,32.8,54,1
11,18.7,32,1
80,15.1,81,0
10,27.7,66,1
56,29.6,53,0
25,31.0,91,1
36,17.2,41,0
